CustomerKey,Full Name,DateFirstPurchase,Customer City,address1,address2,phone,source_system_code,start_date,end_date,is_current
11943,Dawn Huang,10/18/2019,Warrnambool,1318 Ramer Ct.,NULL,1 (11) 500 555-0154,1,09:46.0,NULL,1
11944,Rachael Rodriguez,10/19/2019,Silverwater,6335 Benita Way,NULL,1 (11) 500 555-0134,1,09:46.0,NULL,1
11945,Dennis Huang,10/29/2019,Concord,1901 Mitchell Canyon Court,NULL,183-555-0120,1,09:46.0,NULL,1
11946,Brandy Saunders,10/21/2019,Sydney,3809 Lancelot Dr.,NULL,1 (11) 500 555-0143,1,09:46.0,NULL,1
11947,Jenny Zheng,10/13/2019,Rhodes,8268 Donald Dr,NULL,1 (11) 500 555-0162,1,09:46.0,NULL,1
11948,Tasha Xu,9/6/2021,St. Leonards,2013 Filling Ave.,#3,1 (11) 500 555-0194,1,09:46.0,NULL,1
11949,Julia Brooks,7/16/2021,Torrance,1657 Morengo Ct.,NULL,845-555-0143,1,09:46.0,NULL,1
11950,Jordan Carter,2/17/2021,Coronado,1127 Oak Street,NULL,609-555-0117,1,09:46.0,NULL,1
11951,Lacey Huang,8/20/2021,Melbourne,8762 Terrace,NULL,1 (11) 500 555-0121,1,09:46.0,NULL,1
11952,Dorothy Robinson,10/5/2019,Geelong,4693 Mills Dr.,NULL,423-555-0100,1,09:46.0,NULL,1
11953,Courtney Wright,2/9/2021,Milwaukie,445 San Carlos Avenue,NULL,366-555-0162,1,09:46.0,NULL,1
11954,Joseph Garcia,11/1/2019,Glendale,1220 Bradford Way,NULL,594-555-0120,1,09:46.0,NULL,1
11955,Gabriel Green,10/29/2019,Glendale,6991 Gloria Terr.,NULL,149-555-0162,1,09:46.0,NULL,1
11956,Alexandria Sandberg,10/31/2019,Beverly Hills,844 Sol Street,NULL,998-555-0194,1,09:46.0,NULL,1
11957,Courtney Hernandez,2/12/2021,Redmond,8426 Kendall Rd.,NULL,424-555-0199,1,09:46.0,NULL,1
11958,Dylan Lal,6/16/2021,Bremerton,6746 River Ash Court,NULL,844-555-0156,1,09:46.0,NULL,1
11959,Elizabeth Davis,3/23/2021,Lemon Grove,117 Esperanza Dr,NULL,884-555-0119,1,09:46.0,NULL,1
11960,Ana Griffin,3/25/2021,Redmond,6612 Concord,NULL,377-555-0180,1,09:46.0,NULL,1
11961,Anne Alvarez,2/11/2021,Berkeley,6318 Merriewood Dr.,NULL,297-555-0150,1,09:46.0,NULL,1
11962,Alexandra Roberts,8/11/2021,Bellflower,9024 Grant Street,NULL,685-555-0149,1,09:46.0,NULL,1
11963,Antonio Patterson,10/22/2019,Coffs Harbour,2355 Regina Lane,NULL,1 (11) 500 555-0197,1,09:46.0,NULL,1
11964,Sharon Salavaria,10/14/2019,East Brisbane,5652 East View Place,NULL,109-555-0100,1,09:46.0,NULL,1
11965,Katie She,2/10/2021,Matraville,1174 Royal Ann Lane,NULL,1 (11) 500 555-0150,1,09:46.0,NULL,1
11966,Rafael Black,11/1/2021,Bendigo,1730 D Reliez Valley Ct.,NULL,1 (11) 500 555-0147,1,09:46.0,NULL,1
11967,Latasha Munoz,10/23/2019,Hervey Bay,4799 Buena Vista,NULL,1 (11) 500 555-0118,1,09:46.0,NULL,1
11968,Kelsey Becker,10/28/2019,Milsons Point,6577 La Canada,NULL,1 (11) 500 555-0135,1,09:46.0,NULL,1
11969,Randy Xu,10/19/2019,Perth,2140 Clifford Court,NULL,1 (11) 500 555-0188,1,09:46.0,NULL,1
11970,Bailey Collins,5/25/2021,W. Linn,2578 Welle Road,# 118,968-555-0128,1,09:46.0,NULL,1
11971,Amanda Adams,4/15/2021,Fremont,6730 Saddlehill Lane,NULL,592-555-0166,1,09:46.0,NULL,1
11972,Katherine Williams,11/9/2021,Edmonds,927 Live Oak Ave.,NULL,351-555-0197,1,09:46.0,NULL,1
11973,Caroline Barnes,2/27/2021,Renton,112 RaceCt,NULL,820-555-0119,1,09:46.0,NULL,1
11974,Randy Sun,10/30/2021,Berkeley,8540 Ravenwood Dr.,NULL,156-555-0147,1,09:46.0,NULL,1
11975,Destiny Garcia,7/17/2021,Chula Vista,1993 South Villa Way,NULL,928-555-0186,1,09:46.0,NULL,1
11976,Audrey Ramos,10/25/2019,North Sydney,598 Merry Drive,NULL,1 (11) 500 555-0176,1,09:46.0,NULL,1
11977,Bonnie Jai,11/1/2019,Newcastle,2544 Ashley Way,NULL,1 (11) 500 555-0185,1,09:46.0,NULL,1
11978,Jackson Washington,2/3/2021,Fremont,1374 Queens Road,NULL,644-555-0115,1,09:46.0,NULL,1
11979,Christopher Johnson,2/14/2021,Victoria,9234 Carmel Drive,NULL,130-555-0198,1,09:46.0,NULL,1
11980,Kimberly Richardson,9/23/2021,Santa Monica,7629 Bonanza,NULL,116-555-0182,1,09:46.0,NULL,1
11981,Alexandria Howard,4/9/2021,Everett,341 Victory Lane,NULL,935-555-0120,1,09:46.0,NULL,1
11982,Alexandra Foster,8/17/2021,San Diego,6754 Pampered Ct.,# 19,278-555-0183,1,09:46.0,NULL,1
11983,Cheryl Ortega,11/8/2019,Bellflower,6501 West Way,NULL,354-555-0177,1,09:46.0,NULL,1
11984,Alex Campbell,2/15/2021,Oak Bay,4164 Kenneth Ct.,NULL,376-555-0156,1,09:46.0,NULL,1
11985,Melanie Hughes,2/27/2021,Beaverton,2546 Crowe Place,NULL,909-555-0153,1,09:46.0,NULL,1
11986,Max Alvarez,11/22/2019,Geelong,4594 Rose Dr.,NULL,1 (11) 500 555-0124,1,09:46.0,NULL,1
11987,Diane Vazquez,6/17/2021,South Melbourne,6772 Geraldine Dr.,NULL,1 (11) 500 555-0128,1,09:46.0,NULL,1
11988,Kathryn Chapman,11/10/2019,Goulburn,4095 Minert Rd.,NULL,1 (11) 500 555-0127,1,09:46.0,NULL,1
11989,Kara Anand,11/3/2019,Hawthorne,1088 Ash Lane,NULL,1 (11) 500 555-0130,1,09:46.0,NULL,1
11990,Joanna Vazquez,11/13/2019,Newcastle,198 Edie Ct.,NULL,1 (11) 500 555-0182,1,09:46.0,NULL,1
11991,Frederick Martinez,11/1/2019,Milsons Point,3410 Hemlock Ave.,NULL,1 (11) 500 555-0142,1,09:46.0,NULL,1
11992,Tonya Chande,11/17/2019,Brisbane,4766 Palm Ave,NULL,1 (11) 500 555-0177,1,09:46.0,NULL,1
11993,Rosa Wang,11/13/2019,Goulburn,9135 Rockford Dr.,NULL,1 (11) 500 555-0178,1,09:46.0,NULL,1
11994,Leah Hu,11/25/2019,Townsville,1374 Queens Road,NULL,1 (11) 500 555-0191,1,09:46.0,NULL,1
11995,Kelvin Carson,11/8/2019,Sunbury,2599 Amaranth Way,NULL,1 (11) 500 555-0149,1,09:46.0,NULL,1
11996,Veronica Srini,11/4/2019,Caloundra,4681 Deerfield Dr.,NULL,1 (11) 500 555-0173,1,09:46.0,NULL,1
11997,Kristina Kapoor,11/5/2019,Coffs Harbour,6828 Willow Pass Road,NULL,1 (11) 500 555-0140,1,09:46.0,NULL,1
11998,Donna Sharma,11/16/2019,Hawthorne,1641 Overhill Rd,NULL,1 (11) 500 555-0118,1,09:46.0,NULL,1
11999,Johnny Shan,11/10/2019,Newcastle,7177 Santa Rosa,NULL,1 (11) 500 555-0145,1,09:46.0,NULL,1
12000,Ashley Russell,11/16/2019,Caloundra,9088 Ironwood Way,NULL,1 (11) 500 555-0158,1,09:46.0,NULL,1
12001,Shannon Yang,11/14/2019,Goulburn,8404 Houston Ct.,NULL,1 (11) 500 555-0134,1,09:46.0,NULL,1
12002,Adriana Lopez,11/24/2019,Lane Cove,5420 Thornwood Drive,NULL,1 (11) 500 555-0120,1,09:46.0,NULL,1
12003,Audrey Munoz,11/6/2019,Hervey Bay,2288 Morning Way,NULL,1 (11) 500 555-0124,1,09:46.0,NULL,1
12004,Jarrod Suri,11/8/2019,Melton,7265 Mt. Dell Dr.,NULL,1 (11) 500 555-0128,1,09:46.0,NULL,1
12005,Gilbert Shen,11/21/2019,Hawthorne,3798 Baird Court,NULL,1 (11) 500 555-0186,1,09:46.0,NULL,1
12006,Richard Blue,5/5/2021,Townsville,8005 Water St.,NULL,1 (11) 500 555-0159,1,09:46.0,NULL,1
12007,Shannon Sun,12/7/2019,Brisbane,2602 Glenside Court,NULL,1 (11) 500 555-0147,1,09:46.0,NULL,1
12008,Sharon Yuan,6/10/2021,Hervey Bay,1048 Burwood Way,NULL,1 (11) 500 555-0128,1,09:46.0,NULL,1
12009,Ann Martinez,12/11/2019,North Ryde,8794 Seagull Court,NULL,1 (11) 500 555-0189,1,09:46.0,NULL,1
12010,Max Serrano,12/21/2019,Townsville,1640 Windmill Way,NULL,1 (11) 500 555-0152,1,09:46.0,NULL,1
12011,Morgan Johnson,12/1/2019,Bendigo,415 Silver Cypress Ct.,NULL,1 (11) 500 555-0168,1,09:46.0,NULL,1
12012,Monica Schmidt,2/13/2021,Coffs Harbour,8711 Pepper Dr.,NULL,1 (11) 500 555-0190,1,09:46.0,NULL,1
12013,Kayla Lewis,12/9/2019,Sunbury,7421 Lavetta Way,NULL,1 (11) 500 555-0130,1,09:46.0,NULL,1
12014,Devin Sanders,12/8/2019,Bendigo,340 Danesta Dr.,NULL,1 (11) 500 555-0152,1,09:46.0,NULL,1
12015,Jacob White,4/22/2021,Lincoln Acres,3074 Ardith Drive,NULL,983-555-0167,1,09:46.0,NULL,1
12016,Meredith Serrano,11/14/2019,Colma,7440 Dorset Way,NULL,335-555-0184,1,09:46.0,NULL,1
12017,David Simmons,3/20/2021,Port Hammond,8442 Euclid Avenue,NULL,712-555-0167,1,09:46.0,NULL,1
12018,Devin Henderson,10/29/2019,San Diego,685 St. Peter Court,NULL,382-555-0138,1,09:46.0,NULL,1
12019,Gabrielle Cox,9/25/2021,Torrance,1585 Pacific Avenue,NULL,694-555-0126,1,09:46.0,NULL,1
12020,Olivia Rogers,10/12/2021,Port Hammond,7076 Terry Lynn Lane,NULL,460-555-0156,1,09:46.0,NULL,1
12021,Deborah Yuan,12/3/2019,Springwood,6641 Morgan Territory Rd.,NULL,1 (11) 500 555-0172,1,09:46.0,NULL,1
12022,Jose Wright,8/16/2021,Woodburn,8011 Mcnutt Ave,NULL,571-555-0110,1,09:46.0,NULL,1
12023,Fernando Johnson,10/30/2019,Colma,5931 San Carlos,NULL,247-555-0143,1,09:46.0,NULL,1
12024,Samuel Edwards,2/23/2021,Port Orchard,710 Longbrook Way,NULL,695-555-0151,1,09:46.0,NULL,1
12025,Logan Diaz,11/18/2019,Lake Oswego,297 Mt. Tank Circle,NULL,965-555-0113,1,09:46.0,NULL,1
12026,Lucas Flores,11/22/2019,West Covina,9431 Firestone,NULL,468-555-0132,1,09:46.0,NULL,1
12027,Haley Wood,11/10/2019,Renton,9695 Notre Dame Avenue,NULL,920-555-0199,1,09:46.0,NULL,1
12028,Sarah Lewis,9/26/2021,Lemon Grove,7212 Santa Maria Ct.,NULL,417-555-0178,1,09:46.0,NULL,1
12029,Damien Hu,8/2/2021,Bellflower,2119 Virginia Hills,NULL,805-555-0160,1,09:46.0,NULL,1
12030,Ana Washington,11/6/2019,Issaquah,5157 Maywood Lane,NULL,129-555-0170,1,09:46.0,NULL,1
12031,Logan Jai,11/6/2021,Cliffside,6857 La Salle Ct,NULL,720-555-0114,1,09:46.0,NULL,1
12032,Tyler Taylor,2/20/2021,Royal Oak,5465 Janin Pl.,NULL,541-555-0177,1,09:46.0,NULL,1
12033,Kristen Guo,11/23/2019,Bremerton,8452 Dewing Avenue,NULL,865-555-0193,1,09:46.0,NULL,1
12034,Julian Long,9/23/2021,Cranbourne,9707 Daffodil Drive,NULL,1 (11) 500 555-0143,1,09:46.0,NULL,1
12035,Gerald Prasad,2/7/2021,Hobart,4945 Noah Court,NULL,1 (11) 500 555-0177,1,09:46.0,NULL,1
12036,Summer Lopez,3/18/2021,Rockhampton,2901 Sunny Ave,NULL,1 (11) 500 555-0161,1,09:46.0,NULL,1
12037,Patricia Chapman,12/27/2019,Caloundra,5186 Elmhurst Lane,NULL,1 (11) 500 555-0114,1,09:46.0,NULL,1
12038,George Vance,5/4/2021,Darlinghurst,1314 Skyline Dr.,NULL,1 (11) 500 555-0197,1,09:46.0,NULL,1
12039,Ricardo Nath,12/27/2019,Bendigo,4472 Galveston Ct.,NULL,1 (11) 500 555-0157,1,09:46.0,NULL,1
12040,Richard Torres,2/13/2021,San Diego,125 Keller Ridge,NULL,647-555-0134,1,09:46.0,NULL,1
12041,Seth Martin,11/9/2019,Marysville,1019 Pennsylvania Blvd,NULL,499-555-0118,1,09:46.0,NULL,1
12042,Alex Carter,11/5/2019,Yakima,7468 Lindley Ct.,NULL,716-555-0163,1,09:46.0,NULL,1
12043,Carson Patterson,9/21/2021,Fremont,4195 Sea Point Way,NULL,840-555-0139,1,09:46.0,NULL,1
12044,Madeline Lopez,11/18/2021,Long Beach,9687 Maywood Ln.,NULL,501-555-0149,1,09:46.0,NULL,1
12045,Luis Russell,5/20/2021,Mill Valley,9236 Woodland Drive,NULL,855-555-0185,1,09:46.0,NULL,1
12046,Alexa Cook,2/17/2021,San Carlos,3005 Banyan Way,NULL,666-555-0153,1,09:46.0,NULL,1
12047,Alexandra Davis,5/2/2021,West Covina,8831 San Gabriel Dr.,NULL,719-555-0185,1,09:46.0,NULL,1
12048,Kayla Coleman,9/11/2021,Lake Oswego,6869 Meier Road,NULL,225-555-0182,1,09:46.0,NULL,1
12049,Angela Russell,8/19/2021,Los Angeles,878 Rancho View Drive,NULL,112-555-0124,1,09:46.0,NULL,1
12050,Aaron Young,11/12/2019,Lincoln Acres,6350 Plumas Court,NULL,911-555-0153,1,09:46.0,NULL,1
12051,Isaiah Scott,2/23/2021,National City,1987 Megan Dr.,NULL,926-555-0181,1,09:46.0,NULL,1
12052,Makayla Ward,11/3/2019,Redwood City,9023 Brush Creek Court,NULL,328-555-0112,1,09:46.0,NULL,1
12053,Cedric Gao,10/29/2019,Burbank,4283 Meaham Drive,NULL,778-555-0133,1,09:46.0,NULL,1
12054,Luke Diaz,1/29/2021,Newton,6377 East Avenue,NULL,670-555-0117,1,09:46.0,NULL,1
12055,Arianna Richardson,2/21/2021,Newton,1105 N. 48th St,NULL,675-555-0150,1,09:46.0,NULL,1
12056,Ian Ward,6/14/2021,N. Vancouver,3710 Via Appia,NULL,684-555-0115,1,09:46.0,NULL,1
12057,Madeline Collins,2/26/2021,Marysville,1124 Leeds Ct. West,NULL,622-555-0191,1,09:46.0,NULL,1
12058,Chloe Nelson,11/14/2019,Fremont,4627 Lakefield Place,NULL,202-555-0125,1,09:46.0,NULL,1
12059,Jason Jenkins,11/22/2019,Renton,8480 Zebra Street,NULL,535-555-0185,1,09:46.0,NULL,1
12060,Andrew Wedge,1/31/2021,Sooke,9263 Mt. Mckinley Ct.,NULL,842-555-0146,1,09:46.0,NULL,1
12061,Bryce Brooks,1/29/2021,Royal Oak,5508 Glenmount Dr.,NULL,110-555-0161,1,09:46.0,NULL,1
12062,Edward Long,2/24/2021,San Carlos,9837 Larkwood Ct,NULL,379-555-0182,1,09:46.0,NULL,1
12063,Xavier Martinez,9/10/2021,Bellingham,3644 Rosarita,NULL,957-555-0160,1,09:46.0,NULL,1
12064,John White,3/18/2021,Corvallis,244 La Cadena,NULL,161-555-0125,1,09:46.0,NULL,1
12065,Isaiah Collins,3/6/2021,Issaquah,745 Harvey Way,NULL,869-555-0152,1,09:46.0,NULL,1
12066,Wyatt Powell,3/1/2021,Los Angeles,8728 Argyll Ave.,NULL,788-555-0163,1,09:46.0,NULL,1
12067,Aaron Bryant,4/24/2021,Redwood City,2325 Candywood Ct,NULL,754-555-0137,1,09:46.0,NULL,1
12068,Maria Jenkins,7/5/2021,Newport Beach,1113 Catherine Way,NULL,189-555-0198,1,09:46.0,NULL,1
12069,Garrett Kelly,10/30/2019,Chula Vista,7129 N Larwin Ave.,NULL,694-555-0142,1,09:46.0,NULL,1
12070,Luke Ross,11/27/2021,Beverly Hills,2749 Greenbush Drive,NULL,258-555-0153,1,09:46.0,NULL,1
12071,Robert Robinson,11/23/2019,Beverly Hills,9896 Walkim Court,NULL,190-555-0141,1,09:46.0,NULL,1
12072,Tristan Ross,11/12/2019,Lakewood,5862 Crivello Ave.,NULL,805-555-0133,1,09:46.0,NULL,1
12073,Thomas Rodriguez,3/6/2021,Lakewood,8094 Roxbury Drive,NULL,972-555-0135,1,09:46.0,NULL,1
12074,Megan Jenkins,8/11/2021,Oak Bay,2603 Condor Place,NULL,661-555-0160,1,09:46.0,NULL,1
12075,Cameron Griffin,11/22/2019,Issaquah,7330 Saddlehill Lane,NULL,319-555-0148,1,09:46.0,NULL,1
12076,Chloe Washington,11/4/2019,Fremont,9115 Arthur Rd.,NULL,276-555-0136,1,09:46.0,NULL,1
12077,Nicole Sandberg,1/29/2021,Shawnee,1742 Breck Court,NULL,371-555-0196,1,09:46.0,NULL,1
12078,Jose Edwards,11/27/2019,Yakima,9601 Santa Fe Dr.,NULL,171-555-0119,1,09:46.0,NULL,1
12079,Nathaniel Cooper,11/5/2019,National City,9566 Pine Hollow Road,NULL,299-555-0194,1,09:46.0,NULL,1
12080,Grace Sanchez,3/31/2021,Cliffside,8844 Fitzpatrick Drive,NULL,207-555-0158,1,09:46.0,NULL,1
12081,Kaitlyn Perez,5/8/2021,Oak Bay,8089 Mariposa Ct.,NULL,154-555-0159,1,09:46.0,NULL,1
12082,Lauren Sanchez,11/17/2019,Downey,5379 Treasure Island Way,Bldg 14,694-555-0111,1,09:46.0,NULL,1
12083,Kayla Alexander,11/24/2019,Edmonds,2908 Piper Ridge Court,NULL,179-555-0179,1,09:46.0,NULL,1
12084,Aidan Perry,11/8/2019,Milwaukie,4772 Ravenwood,NULL,932-555-0175,1,09:46.0,NULL,1
12085,Tyler Rodriguez,6/21/2021,Portland,8980 Logan Court,NULL,935-555-0186,1,09:46.0,NULL,1
12086,Emily Clark,5/14/2021,Royal Oak,5368 Pierce Ct.,NULL,165-555-0198,1,09:46.0,NULL,1
12087,Sean Cook,10/10/2021,Lakewood,2715 Euclid Ave.,NULL,390-555-0114,1,09:46.0,NULL,1
12088,Lauren Thompson,12/26/2021,Salem,9657 Wiget Lane,NULL,123-555-0163,1,09:46.0,NULL,1
12089,Nathaniel Richardson,2/2/2021,N. Vancouver,1881 Pinehurst Court,NULL,170-555-0160,1,09:46.0,NULL,1
12090,Savannah Carter,5/8/2021,Royal Oak,2582 South Ranchford Ct.,NULL,838-555-0118,1,09:46.0,NULL,1
12091,Eddie Munoz,2/5/2021,Beaverton,3005 Potomac Drive,NULL,806-555-0179,1,09:46.0,NULL,1
12092,Austin White,5/2/2021,Burien,6872 Sandalwood Dr.,NULL,389-555-0198,1,09:46.0,NULL,1
12093,Levi Chandra,11/5/2021,Beverly Hills,5974 Sequoia Drive,NULL,990-555-0126,1,09:46.0,NULL,1
12094,Bailey Bailey,11/5/2019,Lemon Grove,1723 StandingView Dr. Dr,NULL,873-555-0132,1,09:46.0,NULL,1
12095,Austin Griffin,5/2/2021,Lincoln Acres,7719 Athene Dr,NULL,372-555-0193,1,09:46.0,NULL,1
12096,Caitlin Brooks,11/17/2019,San Carlos,458 Las Ramblas,NULL,425-555-0131,1,09:46.0,NULL,1
12097,Sean Allen,5/21/2021,Shawnee,4895 Cypress Ave.,NULL,109-555-0183,1,09:46.0,NULL,1
12098,Grace Clark,1/29/2021,Spokane,5235 Darnett Circle,NULL,135-555-0124,1,09:46.0,NULL,1
12099,Sydney Hall,4/11/2021,Yakima,4985 Claudia Dr.,NULL,514-555-0134,1,09:46.0,NULL,1
12100,Jon Sun,8/13/2021,Burbank,9211 Holiday Hills Drive,NULL,183-555-0190,1,09:46.0,NULL,1
12101,Logan Patterson,3/14/2021,Newport Beach,9211 Holiday Hills Drive,NULL,703-555-0171,1,09:46.0,NULL,1
12102,Devin Simmons,11/7/2019,Novato,3716 D Mt. Hood Circle,NULL,250-555-0138,1,09:46.0,NULL,1
12103,Chloe White,11/28/2019,Oakland,9312 Virginia Hills Drive,NULL,432-555-0119,1,09:46.0,NULL,1
12104,Mariah Ross,10/29/2019,Palo Alto,1698 10th Avenue,NULL,129-555-0115,1,09:46.0,NULL,1
12105,Abigail Foster,11/1/2019,Woodland Hills,9849 Santa Fe Court,NULL,156-555-0118,1,09:46.0,NULL,1
12106,Isaiah Baker,6/13/2021,Oak Bay,8868 Sudan Loop,NULL,504-555-0174,1,09:46.0,NULL,1
12107,Nathan Gonzales,2/28/2021,Victoria,5616 Bayside Way,NULL,459-555-0188,1,09:46.0,NULL,1
12108,James Walker,11/18/2019,Marysville,9142 Altura Drive,NULL,314-555-0135,1,09:46.0,NULL,1
12109,Morgan Foster,11/10/2019,Spokane,5537 Broadway,NULL,118-555-0119,1,09:46.0,NULL,1
12110,Bianca Guo,11/14/2019,Burlingame,2745 Mt. Dias Blvd.,NULL,613-555-0188,1,09:46.0,NULL,1
12111,Jacqueline Gonzales,7/10/2021,Fremont,1899 Trail Way,NULL,128-555-0122,1,09:46.0,NULL,1
12112,Arianna Henderson,11/27/2019,Long Beach,5283 Dumbarton Drive,NULL,218-555-0142,1,09:46.0,NULL,1
12113,Nathan Hughes,2/19/2021,Langford,1771 Coastal Blvd.,NULL,334-555-0173,1,09:46.0,NULL,1
12114,Charles Richardson,3/2/2021,Metchosin,5466 Kaitlin Pl.,NULL,385-555-0136,1,09:46.0,NULL,1
12115,Chloe Richardson,6/5/2021,Lebanon,7563 Florencia,NULL,890-555-0130,1,09:46.0,NULL,1
12116,Amanda Gray,11/20/2019,Portland,4701 Mt. Dell Drive,NULL,361-555-0183,1,09:46.0,NULL,1
12117,Cameron Yang,8/3/2021,Seattle,2672 Pansy Dr.,NULL,743-555-0192,1,09:46.0,NULL,1
12118,Miguel Sanchez,11/4/2019,Bellflower,5648 California St.,NULL,384-555-0123,1,09:46.0,NULL,1
12119,Keith Raje,5/5/2021,Berkeley,9216 Sandy Way,NULL,143-555-0184,1,09:46.0,NULL,1
12120,Xavier Simmons,11/3/2019,Issaquah,2837 Redhead Way,NULL,710-555-0143,1,09:46.0,NULL,1
12121,Logan Wilson,11/21/2019,Milwaukie,6928 Toyon Dr.,NULL,999-555-0111,1,09:46.0,NULL,1
12122,Destiny Coleman,3/5/2021,Vancouver,8713 Live Oak Avenue,NULL,446-555-0114,1,09:46.0,NULL,1
12123,Wesley Liang,2/10/2020,Wokingham,6048 Nightingale Drive,NULL,1 (11) 500 555-0143,1,09:46.0,NULL,1
12124,Brandi Gill,1/29/2019,Paris,"8, rue de l´Avenir",NULL,1 (11) 500 555-0115,1,09:46.0,NULL,1
12125,Diana Ortega,5/15/2020,Mühlheim,Postfach 22 99 99,NULL,1 (11) 500 555-0184,1,09:46.0,NULL,1
12126,Tammy Raman,4/8/2021,London,5760 Las Palmas,NULL,1 (11) 500 555-0196,1,09:46.0,NULL,1
12127,Grace Davis,11/10/2021,Dunkerque,"8188, rue Lamarck",NULL,1 (11) 500 555-0178,1,09:46.0,NULL,1
12128,Kristy Munoz,5/1/2020,Berlin,Altendorfer Straße 903,NULL,1 (11) 500 555-0146,1,09:46.0,NULL,1
12129,Wendy Alvarez,5/25/2020,Leipzig,Wertheimer Straße 899,NULL,1 (11) 500 555-0118,1,09:46.0,NULL,1
12130,Suzanne Zhou,5/8/2020,Paderborn,Nonnendamm 6599,NULL,1 (11) 500 555-0119,1,09:46.0,NULL,1
12131,Randall Dominguez,2/21/2019,Dunkerque,"244, rue des Rosiers",NULL,1 (11) 500 555-0136,1,09:46.0,NULL,1
12132,Kaitlyn Henderson,1/30/2019,Tremblay-en-France,"2222, rue Ste-Honoré",NULL,1 (11) 500 555-0154,1,09:46.0,NULL,1
12133,Colleen Xie,2/11/2020,Lancaster,8976 E Leland,NULL,1 (11) 500 555-0175,1,09:46.0,NULL,1
12134,Hector Alonso,7/5/2021,Stoke-on-Trent,5276 Whitehall Drive,NULL,1 (11) 500 555-0153,1,09:46.0,NULL,1
12135,Fernando Taylor,5/9/2021,El Cajon,7386 Rolph Park Drive,NULL,672-555-0169,1,09:46.0,NULL,1
12136,Blake Turner,4/24/2021,Cliffside,7509 San Cristobal,NULL,406-555-0125,1,09:46.0,NULL,1
12137,Jack Green,3/19/2021,Novato,1224 Shoenic,NULL,433-555-0195,1,09:46.0,NULL,1
12138,Colin Jai,8/28/2021,Beaverton,3874 Claudia Court,NULL,779-555-0111,1,09:46.0,NULL,1
12139,Franklin Yang,7/2/2021,Bellingham,4824 Discovery Bay,NULL,390-555-0195,1,09:46.0,NULL,1
12140,Oscar Russell,6/2/2021,Westminster,2174 Pacheco St.,NULL,616-555-0156,1,09:46.0,NULL,1
12141,Kaitlyn Lee,11/5/2019,Beaverton,4179 Maureen Lane,NULL,936-555-0110,1,09:46.0,NULL,1
12142,Gabriella Torres,11/27/2019,Milwaukie,4790 Curletto Drive,NULL,989-555-0133,1,09:46.0,NULL,1
12143,Logan Turner,11/16/2019,Port Orchard,2803 Fawn Glen Circle,NULL,178-555-0116,1,09:46.0,NULL,1
12144,Kelly Jenkins,3/22/2021,Port Orchard,4511 Gathering Court,NULL,131-555-0124,1,09:46.0,NULL,1
12145,Brandon Butler,11/28/2021,Walla Walla,5979 Meadowbrook Drive,NULL,120-555-0143,1,09:46.0,NULL,1
12146,Xavier Thomas,6/29/2021,Concord,5139 The Trees Dr,NULL,349-555-0116,1,09:46.0,NULL,1
12147,Taylor Patterson,6/23/2021,Haney,5029 Blue Ridge,NULL,415-555-0170,1,09:46.0,NULL,1
12148,Gabrielle Morris,11/23/2021,Salem,8553 R St.,NULL,458-555-0132,1,09:46.0,NULL,1
12149,Bailey Scott,5/1/2021,W. Linn,560 Highland Drive,NULL,549-555-0199,1,09:46.0,NULL,1
12150,Logan Wang,8/14/2021,El Cajon,3328 North Wateroak Ct,#8,606-555-0158,1,09:46.0,NULL,1
12151,Steven Kelly,11/14/2019,Lemon Grove,8625 Olive Ave.,NULL,582-555-0134,1,09:46.0,NULL,1
12152,Adrian Ramirez,10/30/2019,Lemon Grove,1461 Dantley Way,NULL,728-555-0143,1,09:46.0,NULL,1
12153,Kaitlyn Bailey,11/27/2019,Oakland,4836 Stratton Circle,NULL,848-555-0159,1,09:46.0,NULL,1
12154,Hailey Adams,3/14/2021,Westminster,4594 Rose Dr.,NULL,906-555-0157,1,09:46.0,NULL,1
12155,Gabriella Lopez,11/21/2019,Yakima,6096 Fraga Court,NULL,108-555-0196,1,09:46.0,NULL,1
12156,Bonnie Raji,11/6/2019,Burbank,359 Pleasant Hill Rd,NULL,409-555-0193,1,09:46.0,NULL,1
12157,William White,5/10/2021,Lincoln Acres,5984 Mt. Whitney Dr.,NULL,544-555-0147,1,09:46.0,NULL,1
12158,Kyle Phillips,9/1/2021,Sooke,6133 Elderwood Dr.,NULL,406-555-0176,1,09:46.0,NULL,1
12159,Kaitlyn Scott,2/24/2021,Westminster,8378 B Avenue I,NULL,801-555-0114,1,09:46.0,NULL,1
12160,Jaclyn Zhang,11/18/2019,Beaverton,4364 Viera Avenue,NULL,819-555-0110,1,09:46.0,NULL,1
12161,Alexandria Rogers,3/9/2021,Yakima,7279 Michael Ln.,NULL,448-555-0119,1,09:46.0,NULL,1
12162,Luke Mitchell,11/11/2019,La Jolla,7150 N. Broadway,NULL,150-555-0113,1,09:46.0,NULL,1
12163,Aaron Wang,11/5/2019,Santa Cruz,228 Rock Creek Way,NULL,648-555-0158,1,09:46.0,NULL,1
12164,Noah Butler,11/25/2019,Spring Valley,476 Bay Drive,NULL,426-555-0158,1,09:46.0,NULL,1
12165,Caleb Flores,1/30/2021,Langford,1256 American Beauty Dr,NULL,615-555-0157,1,09:46.0,NULL,1
